Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from extreme temperatures,Number of deaths from floods,Number of deaths from fog,Number of deaths from glacial lake outbursts,Number of deaths from landslides,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from volcanic activity,Number of deaths from wildfires
Benin,2010,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.1
Benin,2020,0.0,0.0,0.0,15.75,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Bermuda,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,1990,0.0,0.0,0.0,2.2,0,0.0,0.0,0.0,1.7,0.0,0.0
Bhutan,2000,0.0,1.1,0.0,20.0,0,0.0,0.0,0.0,1.2,0.0,0.0
Bhutan,2010,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,2020,0.0,0.0,0.0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1960,0.0,0.0,0.0,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1970,0.0,0.0,0.0,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1980,0.0,0.0,0.0,30.4,0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1990,0.0,10.0,0.0,6.0,0,0.0,14.9,0.0,0.0,0.0,0.3
Bolivia,2000,0.0,0.0,1.5,36.1,0,0.0,6.9,0.0,2.0,0.0,0.0
Bolivia,2010,0.0,0.0,2.2,32.3,0,0.0,11.6,0.0,0.0,0.0,0.0
Bolivia,2020,0.0,0.0,0.0,36.0,0,0.0,0.0,0.0,0.0,0.0,1.25
Bosnia and Herzegovina,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2000,0.0,0.0,0.1,0.0,0,0.0,0.6,0.0,0.4,0.0,0.0
Bosnia and Herzegovina,2010,0.0,0.0,0.6,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2020,0.0,0.25,0.0,0.25,0,0.0,0.0,0.0,0.25,0.0,0.0
Botswana,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1980,0.0,0.0,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,1990,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2000,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2010,0.0,0.0,0.0,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1940,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0,10.0,0.0,0.0
Brazil,1950,0.0,0.0,0.0,21.2,0,0.0,6.6,0.0,5.9,0.0,0.0
Brazil,1960,0.0,0.0,11.3,181.8,0,0.0,78.6,0.0,3.6,0.0,0.0
Brazil,1970,0.0,0.0,12.6,114.2,0,0.0,12.1,0.0,1.0,0.0,0.0
Brazil,1980,2.0,0.1,7.7,159.8,0,0.0,14.3,0.0,11.6,0.0,0.0
Brazil,1990,0.0,0.0,0.0,38.6,0,0.0,37.8,0.0,0.3,0.0,0.1
Brazil,2000,0.0,0.1,0.7,86.6,0,0.0,22.1,0.0,2.6,0.0,0.0
Brazil,2010,0.0,0.0,3.2,161.6,0,0.0,3.0,0.0,0.4,0.0,0.0
Brazil,2020,0.0,0.0,0.0,215.25,0,0.0,0.0,0.0,3.0,0.0,0.0
British Virgin Islands,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,0.0,0.0
British Virgin Islands,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1920,0.0,10.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1960,0.0,0.0,0.0,0.0,0,0.0,1.1,0.0,0.0,0.0,0.0
Bulgaria,1970,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1980,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,1990,0.0,0.1,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,2000,0.0,0.0,3.7,5.2,0,0.0,0.0,0.0,0.2,0.0,1.0
Bulgaria,2010,0.0,0.0,3.6,3.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Bulgaria,2020,0.0,0.0,319.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1980,0.0,0.0,0.0,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,1990,0.0,0.0,0.0,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,2000,0.0,0.0,0.0,6.7,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,2010,0.0,0.0,0.0,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,2020,0.0,0.0,0.0,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1980,0.0,0.0,0.0,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,1990,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,2000,12.0,0.3,0.0,3.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,2010,0.0,0.0,0.0,17.2,0,0.0,5.4,0.0,2.1,0.0,0.0
Burundi,2020,0.0,0.0,0.0,4.25,0,0.0,0.0,0.0,0.5,0.0,0.0
Cambodia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,1990,0.0,0.0,0.0,67.2,0,0.0,0.0,0.0,2.5,0.0,0.0
Cambodia,2000,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,1.9,0.0,0.0
Cambodia,2010,0.0,0.0,0.0,52.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,2020,0.0,0.0,0.0,3.75,0,0.0,0.0,0.0,15.25,0.0,0.0
Cameroon,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,1980,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0.0,178.3,0.0
Cameroon,1990,0.0,0.0,0.0,3.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,2000,0.0,0.0,0.0,5.2,0,0.0,2.0,0.0,0.0,0.0,0.0
Cameroon,2010,0.0,0.0,0.0,4.5,0,0.0,5.4,0.0,0.0,0.0,0.0
Cameroon,2020,0.0,0.0,0.0,0.5,0,0.0,4.75,0.0,0.0,0.0,0.0
Canada,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,12.7,0.0,0.0,0.0
Canada,1910,0.0,0.0,0.0,0.0,0,0.0,11.8,0.0,2.8,0.0,7.3
Canada,1920,0.0,2.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.3
Canada,1930,0.0,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,0.0,0.0
Canada,1950,0.0,0.0,0.0,0.1,0,0.0,0.0,0.3,8.9,0.0,0.0
Canada,1960,0.0,0.0,0.0,0.0,0,0.0,2.6,0.0,3.3,0.0,0.0
Canada,1970,0.0,0.0,0.0,0.0,0,0.0,3.1,0.0,2.4,0.0,0.0
Canada,1980,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,3.8,0.0,0.1
Canada,1990,0.0,0.0,0.0,2.5,0,0.0,0.0,0.0,3.8,0.0,0.0
Canada,2000,0.0,0.0,0.0,0.9,0,0.0,0.0,0.0,3.2,0.0,0.1
Canada,2010,0.0,0.0,8.0,1.2,0,0.0,0.0,0.0,0.3,0.0,0.1
Canada,2020,0.0,0.0,204.25,2.75,0,0.0,0.0,0.0,4.5,0.0,1.0
Cape Verde,1900,1100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1920,2400.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1940,5000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.2,0.0,0.0
Cape Verde,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,2000,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,0.0,0.0
Cape Verde,2020,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
Cayman Islands,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,1990,0.0,0.0,0.0,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,2000,0.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.6,0.0,0.1
Central African Republic,2010,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0.2,0.0,0.0
Central African Republic,2020,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.3,0.0,0.0
Chad,1980,300.0,0.0,0.0,4.3,0,0.0,0.0,0.0,1.1,0.0,0.0
Chad,1990,0.0,0.0,0.0,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,2000,0.0,0.0,0.0,17.3,0,0.0,0.0,0.0,1.4,0.0,0.0
Chad,2010,0.0,0.0,0.0,4.4,0,0.0,5.2,0.0,0.0,0.0,0.0
Chad,2020,0.0,0.0,0.0,14.25,0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1900,0.0,2000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1920,0.0,122.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1930,0.0,3000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1940,0.0,5.5,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.0
Chile,1950,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1960,0.0,640.4,0.0,60.0,0,0.0,2.6,0.0,5.8,0.4,0.0
Chile,1970,0.0,8.5,0.0,3.6,0,0.0,3.0,0.0,1.5,0.0,0.0
Chile,1980,0.0,18.9,0.0,17.1,0,0.0,3.2,0.0,14.3,0.0,0.0
Chile,1990,0.0,1.1,0.2,15.9,0,0.0,14.1,0.0,0.4,0.6,1.0
Chile,2000,0.0,2.3,0.6,7.4,0,0.0,0.0,0.0,4.7,0.0,0.0
Chile,2010,0.0,59.0,0.0,20.5,0,0.0,2.2,0.0,0.6,0.0,3.2
Chile,2020,0.0,0.0,0.0,1.75,0,0.0,0.0,0.0,0.0,0.0,7.25
China,1900,0.0,1480.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
China,1910,0.0,1291.2,0.0,10000.0,0,0.0,0.0,0.0,5000.0,0.0,0.0
China,1920,350000.0,23102.4,0.0,0.0,0,0.0,0.0,0.0,10500.0,0.0,0.0
China,1930,0.0,2107.7,0.0,436000.0,0,0.0,50.0,0.0,0.0,0.0,0.0
China,1940,0.0,139.6,0.0,5733.0,0,0.0,0.0,0.0,180.0,0.0,0.0
China,1950,0.0,9.3,0.0,204004.7,0,0.0,0.0,0.0,378.4,0.0,0.0
China,1960,0.0,300.0,0.0,0.0,0,0.0,0.0,0.0,68.6,0.0,0.0
China,1970,0.0,27404.2,0.0,2000.0,0,0.0,0.0,0.0,10.7,0.0,0.0
China,1980,140.0,126.4,0.2,1418.7,0,0.0,37.5,27.7,323.1,0.0,19.1
China,1990,200.0,64.0,14.4,1792.5,0,0.0,124.8,12.2,563.6,0.0,5.2
China,2000,13.4,8794.7,19.1,577.0,0,0.0,95.9,5.5,318.0,0.0,0.0
China,2010,0.0,421.8,4.7,622.7,0,0.0,274.7,4.6,159.3,0.0,5.2
China,2020,0.0,33.75,0.0,262.25,0,0.0,13.0,0.0,41.5,0.0,4.75
Colombia,1900,0.0,40.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,1920,0.0,30.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,0.0
Colombia,1930,0.0,1.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0
Colombia,1950,0.0,32.2,0.0,18.4,0,0.0,18.7,0.0,0.0,0.0,0.0
Colombia,1960,0.0,12.8,0.0,13.5,0,0.0,3.2,0.0,0.0,0.0,0.0
Colombia,1970,0.0,65.0,0.0,57.6,0,0.0,88.9,0.0,0.0,0.0,0.0
